Cd;Contrt;Mod;DtContr;DtVencOp;VlrContr;ID_VENC;TIPO;VALOR;VlrProxParcela;DtaProxParcela;QtdParcelas
862582490;1645737;1350;05/01/2022;05/02/2022;108,78;0;v110;108,78;108,78;05/02/2022;1
862786495;1894520;1350;23/01/2022;23/02/2022;49,6;0;v110;49,6;49,6;23/02/2022;1
863075177;2347814;1350;08/01/2022;08/02/2022;29,57;0;v110;29,57;29,57;08/02/2022;1
863444393;1542354;1350;03/01/2022;03/02/2022;13,2;0;v110;13,2;13,2;03/02/2022;1
863546129;1899783;1350;13/01/2022;13/02/2022;17,76;0;v110;17,76;17,76;13/02/2022;1
863606474;1608562;1350;20/01/2022;20/02/2022;1,01;0;v110;1,01;1,01;20/02/2022;1
863606474;2193620;1350;13/01/2022;13/02/2022;9,49;0;v110;9,49;9,49;13/02/2022;1
864233396;2434079;1350;15/01/2022;15/02/2022;1,2;0;v110;1,2;1,2;15/02/2022;1
864849400;1486325;1350;08/01/2022;08/02/2022;1,82;0;v110;1,82;1,82;08/02/2022;1
864849400;1677551;1350;08/01/2022;08/02/2022;1,73;0;v110;1,73;1,73;08/02/2022;1
864866402;2132073;1350;15/01/2022;15/02/2022;21,27;0;v110;21,27;21,27;15/02/2022;1
865333122;1915392;1350;13/01/2022;13/02/2022;3,6;0;v110;3,6;3,6;13/02/2022;1
865374406;2024398;1350;05/01/2022;05/02/2022;24,28;0;v110;24,28;24,28;05/02/2022;1
865747440;1286395;1350;08/01/2022;08/02/2022;5,69;0;v110;5,69;5,69;08/02/2022;1
865817162;2276794;1350;13/01/2022;13/02/2022;5,03;0;v110;5,03;5,03;13/02/2022;1
866080376;2160418;1350;23/01/2022;23/02/2022;13,54;0;v110;13,54;13,54;23/02/2022;1
866535390;839852;1350;10/01/2022;10/02/2022;0,36;0;v110;0,36;0,36;10/02/2022;1
866548459;2451336;1350;15/01/2022;15/02/2022;4,65;0;v110;4,65;4,65;15/02/2022;1
866556397;1638525;1350;15/01/2022;15/02/2022;2,26;0;v110;2,26;2,26;15/02/2022;1
866763260;2011090;1350;23/01/2022;23/02/2022;501,92;0;v110;501,92;501,92;23/02/2022;1
866982493;2151150;1350;15/01/2022;15/02/2022;67,84;0;v110;67,84;67,84;15/02/2022;1
866996443;1171947;1350;05/01/2022;05/02/2022;2,64;0;v110;2,64;2,64;05/02/2022;1
867050322;1106945;1350;10/01/2022;10/02/2022;4,65;0;v110;4,65;4,65;10/02/2022;1
867358106;2078194;1350;08/01/2022;08/02/2022;36,97;0;v110;36,97;36,97;08/02/2022;1
867477547;2213449;1350;23/01/2022;23/02/2022;5,53;0;v110;5,53;5,53;23/02/2022;1
867507470;1676043;1350;15/01/2022;15/02/2022;5,67;0;v110;5,67;5,67;15/02/2022;1
867516119;2269712;1350;13/01/2022;13/02/2022;329,58;0;v110;329,58;329,58;13/02/2022;1
867912570;2424842;1350;05/01/2022;05/02/2022;4,13;0;v110;4,13;4,13;05/02/2022;1
868059323;1213722;1350;15/01/2022;15/02/2022;4,37;0;v110;4,37;4,37;15/02/2022;1
868059323;2050082;1350;15/01/2022;15/02/2022;5,89;0;v110;5,89;5,89;15/02/2022;1
868222410;1631284;1350;20/01/2022;20/02/2022;3,69;0;v110;3,69;3,69;20/02/2022;1
868246190;2429597;1350;13/01/2022;13/02/2022;101,43;0;v110;101,43;101,43;13/02/2022;1
868405507;1718173;1350;03/01/2022;03/02/2022;18,57;0;v110;18,57;18,57;03/02/2022;1
868544450;2387751;1350;23/01/2022;23/02/2022;3,81;0;v110;3,81;3,81;23/02/2022;1
868731480;2030350;1350;08/01/2022;08/02/2022;1,3;0;v110;1,3;1,3;08/02/2022;1
868962457;1056219;1350;15/01/2022;15/02/2022;0,69;0;v110;0,69;0,69;15/02/2022;1
869029118;2399387;1350;08/01/2022;08/02/2022;11,6;0;v110;11,6;11,6;08/02/2022;1
869063480;1584198;1350;03/01/2022;03/02/2022;7,87;0;v110;7,87;7,87;03/02/2022;1
869454161;2175023;1350;13/01/2022;13/02/2022;364,86;0;v110;364,86;364,86;13/02/2022;1
869494465;2058515;1350;08/01/2022;08/02/2022;4,6;0;v110;4,6;4,6;08/02/2022;1
869494465;2397271;1350;08/01/2022;08/02/2022;5,16;0;v110;5,16;5,16;08/02/2022;1
869784110;1895183;1350;20/01/2022;20/02/2022;13,17;0;v110;13,17;13,17;20/02/2022;1
869803352;1800608;1350;15/01/2022;15/02/2022;0,82;0;v110;0,82;0,82;15/02/2022;1
869939505;1867736;1350;13/01/2022;13/02/2022;37,41;0;v110;37,41;37,41;13/02/2022;1
870085301;1369812;1350;08/01/2022;08/02/2022;8,04;0;v110;8,04;8,04;08/02/2022;1
870093584;2247064;1350;08/01/2022;08/02/2022;4,49;0;v110;4,49;4,49;08/02/2022;1
870191322;2224544;1350;15/01/2022;15/02/2022;41,3;0;v110;41,3;41,3;15/02/2022;1
870259148;2005809;1350;23/01/2022;23/02/2022;8,5;0;v110;8,5;8,5;23/02/2022;1
870456482;1281456;1350;10/01/2022;10/02/2022;3,09;0;v110;3,09;3,09;10/02/2022;1
870504398;2314340;1350;13/01/2022;13/02/2022;51,58;0;v110;51,58;51,58;13/02/2022;1
870815121;1596780;1350;28/01/2022;28/02/2022;75,23;0;v110;75,23;75,23;28/02/2022;1
871203138;1904586;1350;20/01/2022;20/02/2022;21,52;0;v110;21,52;21,52;20/02/2022;1
871438283;1861036;1350;13/01/2022;13/02/2022;15,32;0;v110;15,32;15,32;13/02/2022;1
871438283;2327977;1350;13/01/2022;13/02/2022;10,62;0;v110;10,62;10,62;13/02/2022;1
871480565;1635370;1350;13/01/2022;13/02/2022;1,43;0;v110;1,43;1,43;13/02/2022;1
871502470;1209554;1350;08/01/2022;08/02/2022;16,03;0;v110;16,03;16,03;08/02/2022;1
871568497;2349981;1350;15/01/2022;15/02/2022;29,11;0;v110;29,11;29,11;15/02/2022;1
871643456;1777197;1350;23/01/2022;23/02/2022;4,24;0;v110;4,24;4,24;23/02/2022;1
872908470;1594908;1350;03/01/2022;03/02/2022;5,7;0;v110;5,7;5,7;03/02/2022;1
872977102;2109348;1350;23/01/2022;23/02/2022;1,12;0;v110;1,12;1,12;23/02/2022;1
873219392;1639028;1350;13/01/2022;13/02/2022;2,19;0;v110;2,19;2,19;13/02/2022;1
873877357;1939843;1350;03/01/2022;03/02/2022;6,36;0;v110;6,36;6,36;03/02/2022;1
873930428;765511;1350;10/01/2022;10/02/2022;817,13;0;v110;817,13;817,13;10/02/2022;1
874312469;1637614;1350;08/01/2022;08/02/2022;3,15;0;v110;3,15;3,15;08/02/2022;1
874463408;2160617;1350;13/01/2022;13/02/2022;1,11;0;v110;1,11;1,11;13/02/2022;1
874660580;2324453;1350;15/01/2022;15/02/2022;6,71;0;v110;6,71;6,71;15/02/2022;1
874690498;1177522;1350;01/01/2022;01/02/2022;49,42;0;v110;49,42;49,42;01/02/2022;1
875179495;2029676;1350;13/01/2022;13/02/2022;4,48;0;v110;4,48;4,48;13/02/2022;1
875190111;1949976;1350;13/01/2022;13/02/2022;1,58;0;v110;1,58;1,58;13/02/2022;1
875218490;640740;1350;10/01/2022;10/02/2022;4,4;0;v110;4,4;4,4;10/02/2022;1
875746403;2309979;1350;01/01/2022;01/02/2022;0,76;0;v110;0,76;0,76;01/02/2022;1
875793401;2098361;1350;23/01/2022;23/02/2022;26,68;0;v110;26,68;26,68;23/02/2022;1
876018185;2277249;1350;15/01/2022;15/02/2022;141,67;0;v110;141,67;141,67;15/02/2022;1
876050402;1037680;1350;08/01/2022;08/02/2022;507,24;0;v110;507,24;507,24;08/02/2022;1
876528469;1824357;1350;15/01/2022;15/02/2022;63,12;0;v110;63,12;63,12;15/02/2022;1
876547170;2166778;1350;23/01/2022;23/02/2022;8,04;0;v110;8,04;8,04;23/02/2022;1
876619340;1254284;1350;08/01/2022;08/02/2022;740,23;0;v110;740,23;740,23;08/02/2022;1
876647395;2432508;1350;05/01/2022;05/02/2022;1,71;0;v110;1,71;1,71;05/02/2022;1
876662513;2315264;1350;23/01/2022;23/02/2022;10,46;0;v110;10,46;10,46;23/02/2022;1
876694474;2185562;1350;01/01/2022;01/02/2022;1,32;0;v110;1,32;1,32;01/02/2022;1
876930542;2213871;1350;08/01/2022;08/02/2022;8,84;0;v110;8,84;8,84;08/02/2022;1
877087105;2295057;1350;23/01/2022;23/02/2022;503,09;0;v110;503,09;503,09;23/02/2022;1
877169179;2161805;1350;23/01/2022;23/02/2022;10,51;0;v110;10,51;10,51;23/02/2022;1
877367485;2384249;1350;15/01/2022;15/02/2022;14,41;0;v110;14,41;14,41;15/02/2022;1
877518440;973025;1350;10/01/2022;10/02/2022;11,77;0;v110;11,77;11,77;10/02/2022;1
877531463;1707425;1350;08/01/2022;08/02/2022;31,32;0;v110;31,32;31,32;08/02/2022;1
877769362;2273625;1350;23/01/2022;23/02/2022;0,5;0;v110;0,5;0,5;23/02/2022;1
877918546;2448065;1350;05/01/2022;05/02/2022;2,63;0;v110;2,63;2,63;05/02/2022;1
878112359;1414704;1350;15/01/2022;15/02/2022;0,66;0;v110;0,66;0,66;15/02/2022;1
878152300;1048137;1350;05/01/2022;05/02/2022;410,94;0;v110;410,94;410,94;05/02/2022;1
878193413;1668741;1350;13/01/2022;13/02/2022;2,11;0;v110;2,11;2,11;13/02/2022;1
878429476;2331165;1350;15/01/2022;15/02/2022;15,88;0;v110;15,88;15,88;15/02/2022;1
878501339;1248907;1350;05/01/2022;05/02/2022;760,66;0;v110;760,66;760,66;05/02/2022;1
878501339;2260815;1350;05/01/2022;05/02/2022;5,66;0;v110;5,66;5,66;05/02/2022;1
878511300;1305598;1350;03/01/2022;03/02/2022;27,23;0;v110;27,23;27,23;03/02/2022;1
878541128;2135089;1350;08/01/2022;08/02/2022;5,55;0;v110;5,55;5,55;08/02/2022;1
878757481;947101;1350;15/01/2022;15/02/2022;0,73;0;v110;0,73;0,73;15/02/2022;1
879288507;2159114;1350;01/01/2022;01/02/2022;20,03;0;v110;20,03;20,03;01/02/2022;1
879344423;1689676;1350;05/01/2022;05/02/2022;7,39;0;v110;7,39;7,39;05/02/2022;1
879344423;1724670;1350;08/01/2022;08/02/2022;4,06;0;v110;4,06;4,06;08/02/2022;1
879493429;1597739;1350;15/01/2022;15/02/2022;3,06;0;v110;3,06;3,06;15/02/2022;1
879672196;1839708;1350;15/01/2022;15/02/2022;29,16;0;v110;29,16;29,16;15/02/2022;1
879734485;1340050;1350;10/01/2022;10/02/2022;85,36;0;v110;85,36;85,36;10/02/2022;1
879837454;1280912;1350;13/01/2022;13/02/2022;1,49;0;v110;1,49;1,49;13/02/2022;1
879884290;1948138;1350;08/01/2022;08/02/2022;71,54;0;v110;71,54;71,54;08/02/2022;1
880057122;2241639;1350;08/01/2022;08/02/2022;4,04;0;v110;4,04;4,04;08/02/2022;1
880249110;2453743;1350;23/01/2022;23/02/2022;3,48;0;v110;3,48;3,48;23/02/2022;1
880314460;1727602;1350;08/01/2022;08/02/2022;314,33;0;v110;314,33;314,33;08/02/2022;1
880315199;2371204;1350;08/01/2022;08/02/2022;5,38;0;v110;5,38;5,38;08/02/2022;1
880349174;2132215;1350;13/01/2022;13/02/2022;106,78;0;v110;106,78;106,78;13/02/2022;1
880383194;2353416;1350;23/01/2022;23/02/2022;1,6;0;v110;1,6;1,6;23/02/2022;1
880483490;2191725;1350;13/01/2022;13/02/2022;28,83;0;v110;28,83;28,83;13/02/2022;1
880565381;2396664;1350;23/01/2022;23/02/2022;8,64;0;v110;8,64;8,64;23/02/2022;1
880600470;1170880;1350;15/01/2022;15/02/2022;1,79;0;v110;1,79;1,79;15/02/2022;1
880920386;1500169;1350;20/01/2022;20/02/2022;158,78;0;v110;158,78;158,78;20/02/2022;1
880941464;1710463;1350;15/01/2022;15/02/2022;292,39;0;v110;292,39;292,39;15/02/2022;1
881049310;2351479;1350;23/01/2022;23/02/2022;2,07;0;v110;2,07;2,07;23/02/2022;1
881101338;2344803;1350;13/01/2022;13/02/2022;3,09;0;v110;3,09;3,09;13/02/2022;1
881134422;1408076;1350;13/01/2022;13/02/2022;471,44;0;v110;471,44;471,44;13/02/2022;1
881389331;1473735;1350;20/01/2022;20/02/2022;12,03;0;v110;12,03;12,03;20/02/2022;1
881413496;698748;1350;15/01/2022;15/02/2022;0,84;0;v110;0,84;0,84;15/02/2022;1
881423459;2111838;1350;15/01/2022;15/02/2022;4,02;0;v110;4,02;4,02;15/02/2022;1
881529362;2386313;1350;13/01/2022;13/02/2022;12,47;0;v110;12,47;12,47;13/02/2022;1
881536148;2017787;1350;23/01/2022;23/02/2022;20,79;0;v110;20,79;20,79;23/02/2022;1
881582417;2364255;1350;01/01/2022;01/02/2022;13,68;0;v110;13,68;13,68;01/02/2022;1
881817317;792550;1350;01/01/2022;01/02/2022;22,46;0;v110;22,46;22,46;01/02/2022;1
882251279;2146645;1350;23/01/2022;23/02/2022;63,04;0;v110;63,04;63,04;23/02/2022;1
882880489;1282287;1350;10/01/2022;10/02/2022;16,22;0;v110;16,22;16,22;10/02/2022;1
882969544;1494311;1350;23/01/2022;23/02/2022;166,37;0;v110;166,37;166,37;23/02/2022;1
883198495;1977063;1350;08/01/2022;08/02/2022;2,9;0;v110;2,9;2,9;08/02/2022;1
883198495;2177655;1350;08/01/2022;08/02/2022;5,43;0;v110;5,43;5,43;08/02/2022;1
883636433;1643095;1350;01/01/2022;01/02/2022;24,87;0;v110;24,87;24,87;01/02/2022;1
883679400;2068428;1350;05/01/2022;05/02/2022;3,68;0;v110;3,68;3,68;05/02/2022;1
883748312;561297;1350;10/01/2022;10/02/2022;5,21;0;v110;5,21;5,21;10/02/2022;1
883750309;1788816;1350;20/01/2022;20/02/2022;3,85;0;v110;3,85;3,85;20/02/2022;1
883799499;1578179;1350;08/01/2022;08/02/2022;42,98;0;v110;42,98;42,98;08/02/2022;1
883871432;453529;1350;10/01/2022;10/02/2022;1,68;0;v110;1,68;1,68;10/02/2022;1
883962314;1661455;1350;08/01/2022;08/02/2022;17,82;0;v110;17,82;17,82;08/02/2022;1
884002390;2117912;1350;15/01/2022;15/02/2022;16,76;0;v110;16,76;16,76;15/02/2022;1
884069389;732339;1350;10/01/2022;10/02/2022;30,03;0;v110;30,03;30,03;10/02/2022;1
884808521;1286643;1350;10/01/2022;10/02/2022;4,73;0;v110;4,73;4,73;10/02/2022;1
884957365;1606889;1350;20/01/2022;20/02/2022;3,69;0;v110;3,69;3,69;20/02/2022;1
885295331;2021637;1350;03/01/2022;03/02/2022;4;0;v110;4;4;03/02/2022;1
885484495;2314488;1350;01/01/2022;01/02/2022;39,87;0;v110;39,87;39,87;01/02/2022;1
885500105;2304964;1350;15/01/2022;15/02/2022;3,81;0;v110;3,81;3,81;15/02/2022;1
885773411;1722277;1350;15/01/2022;15/02/2022;15,36;0;v110;15,36;15,36;15/02/2022;1
885810473;775420;1350;15/01/2022;15/02/2022;0,52;0;v110;0,52;0,52;15/02/2022;1
885870450;1226361;1350;25/01/2022;25/02/2022;2,17;0;v110;2,17;2,17;25/02/2022;1
886034310;1489475;1350;23/01/2022;23/02/2022;34,08;0;v110;34,08;34,08;23/02/2022;1
886034310;2395716;1350;01/01/2022;01/02/2022;10,34;0;v110;10,34;10,34;01/02/2022;1
886449448;2139789;1350;20/01/2022;20/02/2022;13,83;0;v110;13,83;13,83;20/02/2022;1
886449448;2406311;1350;23/01/2022;23/02/2022;2,86;0;v110;2,86;2,86;23/02/2022;1
886523435;1707725;1350;23/01/2022;23/02/2022;12,3;0;v110;12,3;12,3;23/02/2022;1
886523435;1757614;1350;20/01/2022;20/02/2022;22,55;0;v110;22,55;22,55;20/02/2022;1
886588480;2026078;1350;15/01/2022;15/02/2022;27,24;0;v110;27,24;27,24;15/02/2022;1
886761450;2413016;1350;23/01/2022;23/02/2022;238,98;0;v110;238,98;238,98;23/02/2022;1
886794463;1689319;1350;13/01/2022;13/02/2022;47,12;0;v110;47,12;47,12;13/02/2022;1
887085431;1795375;1350;13/01/2022;13/02/2022;205,49;0;v110;205,49;205,49;13/02/2022;1
887154182;2220947;1350;08/01/2022;08/02/2022;27,46;0;v110;27,46;27,46;08/02/2022;1
887239331;1605330;1350;15/01/2022;15/02/2022;0,62;0;v110;0,62;0,62;15/02/2022;1
887423345;2376126;1350;15/01/2022;15/02/2022;197,93;0;v110;197,93;197,93;15/02/2022;1
887468101;2086820;1350;01/01/2022;01/02/2022;8,13;0;v110;8,13;8,13;01/02/2022;1
887487238;2103148;1350;13/01/2022;13/02/2022;103,28;0;v110;103,28;103,28;13/02/2022;1
887759335;2410570;1350;01/01/2022;01/02/2022;1,44;0;v110;1,44;1,44;01/02/2022;1
887764509;1503800;1350;08/01/2022;08/02/2022;6,37;0;v110;6,37;6,37;08/02/2022;1
887845339;711661;1350;05/01/2022;05/02/2022;7,85;0;v110;7,85;7,85;05/02/2022;1
887893490;1524532;1350;15/01/2022;15/02/2022;13,58;0;v110;13,58;13,58;15/02/2022;1
888097573;2135622;1350;13/01/2022;13/02/2022;5,02;0;v110;5,02;5,02;13/02/2022;1
888106580;1954127;1350;13/01/2022;13/02/2022;8,97;0;v110;8,97;8,97;13/02/2022;1
888374321;132582;1350;10/01/2022;10/02/2022;2,59;0;v110;2,59;2,59;10/02/2022;1
888418477;1790290;1350;08/01/2022;08/02/2022;400,33;0;v110;400,33;400,33;08/02/2022;1
888543450;1020829;1350;15/01/2022;15/02/2022;33,03;0;v110;33,03;33,03;15/02/2022;1
888848480;2298826;1350;13/01/2022;13/02/2022;19,63;0;v110;19,63;19,63;13/02/2022;1
889200114;2157666;1350;23/01/2022;23/02/2022;25,7;0;v110;25,7;25,7;23/02/2022;1
889310564;1159423;1350;10/01/2022;10/02/2022;3,64;0;v110;3,64;3,64;10/02/2022;1
889755507;1869948;1350;23/01/2022;23/02/2022;9,91;0;v110;9,91;9,91;23/02/2022;1
889886431;2297919;1350;01/01/2022;01/02/2022;108,34;0;v110;108,34;108,34;01/02/2022;1
889919208;2281787;1350;15/01/2022;15/02/2022;4,45;0;v110;4,45;4,45;15/02/2022;1
889986495;982484;1350;20/01/2022;20/02/2022;163,13;0;v110;163,13;163,13;20/02/2022;1
890263493;1281455;1350;20/01/2022;20/02/2022;1,97;0;v110;1,97;1,97;20/02/2022;1
890263493;1425552;1350;15/01/2022;15/02/2022;6,97;0;v110;6,97;6,97;15/02/2022;1
890562482;2358112;1350;13/01/2022;13/02/2022;7,09;0;v110;7,09;7,09;13/02/2022;1
890925542;1513675;1350;15/01/2022;15/02/2022;57,33;0;v110;57,33;57,33;15/02/2022;1
891012435;2419252;1350;08/01/2022;08/02/2022;0,03;0;v110;0,03;0,03;08/02/2022;1
891078533;856112;1350;15/01/2022;15/02/2022;51,24;0;v110;51,24;51,24;15/02/2022;1
891396403;2374639;1350;08/01/2022;08/02/2022;328,14;0;v110;328,14;328,14;08/02/2022;1
891435310;1349940;1350;05/01/2022;05/02/2022;0,32;0;v110;0,32;0,32;05/02/2022;1
891595350;2143534;1350;15/01/2022;15/02/2022;2,5;0;v110;2,5;2,5;15/02/2022;1
891771344;2264921;1350;03/01/2022;03/02/2022;2,48;0;v110;2,48;2,48;03/02/2022;1
891786376;1347316;1350;15/01/2022;15/02/2022;1,35;0;v110;1,35;1,35;15/02/2022;1
891904409;1857948;1350;15/01/2022;15/02/2022;8,08;0;v110;8,08;8,08;15/02/2022;1
891972404;1907481;1350;15/01/2022;15/02/2022;9,44;0;v110;9,44;9,44;15/02/2022;1
892047356;1227402;1350;20/01/2022;20/02/2022;6,49;0;v110;6,49;6,49;20/02/2022;1
892207302;1547914;1350;15/01/2022;15/02/2022;341,73;0;v110;341,73;341,73;15/02/2022;1
892344482;1301622;1350;08/01/2022;08/02/2022;64,64;0;v110;64,64;64,64;08/02/2022;1
892346426;2281520;1350;05/01/2022;05/02/2022;24,64;0;v110;24,64;24,64;05/02/2022;1
892346426;2388451;1350;05/01/2022;05/02/2022;6,19;0;v110;6,19;6,19;05/02/2022;1
892753498;2435681;1350;15/01/2022;15/02/2022;5,6;0;v110;5,6;5,6;15/02/2022;1
892845341;2025915;1350;03/01/2022;03/02/2022;122,84;0;v110;122,84;122,84;03/02/2022;1
892879165;2362826;1350;15/01/2022;15/02/2022;5,43;0;v110;5,43;5,43;15/02/2022;1
892985194;2167130;1350;15/01/2022;15/02/2022;11,16;0;v110;11,16;11,16;15/02/2022;1
893047309;2390655;1350;23/01/2022;23/02/2022;61,45;0;v110;61,45;61,45;23/02/2022;1
893058173;2006869;1350;13/01/2022;13/02/2022;10,92;0;v110;10,92;10,92;13/02/2022;1
893078441;2292106;1350;13/01/2022;13/02/2022;13,82;0;v110;13,82;13,82;13/02/2022;1
893432474;1594254;1350;08/01/2022;08/02/2022;6,92;0;v110;6,92;6,92;08/02/2022;1
893644579;1797996;1350;15/01/2022;15/02/2022;14,77;0;v110;14,77;14,77;15/02/2022;1
893651516;1238150;1350;05/01/2022;05/02/2022;19,47;0;v110;19,47;19,47;05/02/2022;1
893686220;2423073;1350;08/01/2022;08/02/2022;147,6;0;v110;147,6;147,6;08/02/2022;1
893742406;1793183;1350;23/01/2022;23/02/2022;4,02;0;v110;4,02;4,02;23/02/2022;1
893762423;1194565;1350;10/01/2022;10/02/2022;4,57;0;v110;4,57;4,57;10/02/2022;1
893762423;1269828;1350;25/01/2022;25/02/2022;1,88;0;v110;1,88;1,88;25/02/2022;1
893817341;1904799;1350;03/01/2022;03/02/2022;18,07;0;v110;18,07;18,07;03/02/2022;1
893817341;2180559;1350;03/01/2022;03/02/2022;12,81;0;v110;12,81;12,81;03/02/2022;1
893821454;2139000;1350;15/01/2022;15/02/2022;22,98;0;v110;22,98;22,98;15/02/2022;1
893910120;1968246;1350;15/01/2022;15/02/2022;9,85;0;v110;9,85;9,85;15/02/2022;1
893991457;2447789;1350;23/01/2022;23/02/2022;0,8;0;v110;0,8;0,8;23/02/2022;1
894005421;1472662;1350;03/01/2022;03/02/2022;19,21;0;v110;19,21;19,21;03/02/2022;1
894089420;1317099;1350;08/01/2022;08/02/2022;46,69;0;v110;46,69;46,69;08/02/2022;1
894137417;1856215;1350;20/01/2022;20/02/2022;8,35;0;v110;8,35;8,35;20/02/2022;1
894250493;1143318;1350;15/01/2022;15/02/2022;48,29;0;v110;48,29;48,29;15/02/2022;1
894250493;1674316;1350;15/01/2022;15/02/2022;3,6;0;v110;3,6;3,6;15/02/2022;1
894312359;1805934;1350;10/01/2022;10/02/2022;3,75;0;v110;3,75;3,75;10/02/2022;1
894341456;2364111;1350;03/01/2022;03/02/2022;2,63;0;v110;2,63;2,63;03/02/2022;1
894416561;1990616;1350;13/01/2022;13/02/2022;19,83;0;v110;19,83;19,83;13/02/2022;1
894572180;2351524;1350;13/01/2022;13/02/2022;15,14;0;v110;15,14;15,14;13/02/2022;1
894599038;2092683;1350;13/01/2022;13/02/2022;137,67;0;v110;137,67;137,67;13/02/2022;1
894789325;2120829;1350;23/01/2022;23/02/2022;157,57;0;v110;157,57;157,57;23/02/2022;1
894797778;2406336;1350;05/01/2022;05/02/2022;0,36;0;v110;0,36;0,36;05/02/2022;1
894839446;1735175;1350;20/01/2022;20/02/2022;4,83;0;v110;4,83;4,83;20/02/2022;1
895026473;837739;1350;25/01/2022;25/02/2022;3,48;0;v110;3,48;3,48;25/02/2022;1
895043483;2417887;1350;01/01/2022;01/02/2022;1,04;0;v110;1,04;1,04;01/02/2022;1
895054418;1573083;1350;15/01/2022;15/02/2022;2,28;0;v110;2,28;2,28;15/02/2022;1
895068559;1497629;1350;20/01/2022;20/02/2022;7,9;0;v110;7,9;7,9;20/02/2022;1
895085569;2150753;1350;01/01/2022;13/02/2022;30,3;0;v110;30,3;30,3;13/02/2022;1
895254344;1967616;1350;23/01/2022;23/02/2022;2,68;0;v110;2,68;2,68;23/02/2022;1
895524406;2255915;1350;23/01/2022;23/02/2022;0,68;0;v110;0,68;0,68;23/02/2022;1
895637197;2335473;1350;01/01/2022;01/02/2022;26,92;0;v110;26,92;26,92;01/02/2022;1
895690322;2391124;1350;15/01/2022;15/02/2022;11,74;0;v110;11,74;11,74;15/02/2022;1
895746301;702732;1350;20/01/2022;20/02/2022;9,13;0;v110;9,13;9,13;20/02/2022;1
895781476;1407234;1350;05/01/2022;05/02/2022;54,85;0;v110;54,85;54,85;05/02/2022;1
895940450;752185;1350;25/01/2022;25/02/2022;5,58;0;v110;5,58;5,58;25/02/2022;1
896351408;1745016;1350;08/01/2022;08/02/2022;4,76;0;v110;4,76;4,76;08/02/2022;1
896351408;1844221;1350;08/01/2022;08/02/2022;224,89;0;v110;224,89;224,89;08/02/2022;1
896423417;2307376;1350;08/01/2022;08/02/2022;618,65;0;v110;618,65;618,65;08/02/2022;1
896838463;1303354;1350;15/01/2022;15/02/2022;4,9;0;v110;4,9;4,9;15/02/2022;1
896854400;1731362;1350;15/01/2022;15/02/2022;7,88;0;v110;7,88;7,88;15/02/2022;1
896882446;1792685;1350;23/01/2022;23/02/2022;271,88;0;v110;271,88;271,88;23/02/2022;1
896882446;2105672;1350;23/01/2022;23/02/2022;10,29;0;v110;10,29;10,29;23/02/2022;1
897376447;2198385;1350;15/01/2022;15/02/2022;20,62;0;v110;20,62;20,62;15/02/2022;1
897468139;2255248;1350;15/01/2022;15/02/2022;38,22;0;v110;38,22;38,22;15/02/2022;1
897708466;2433201;1350;23/01/2022;23/02/2022;4,45;0;v110;4,45;4,45;23/02/2022;1
897751396;2157725;1350;05/01/2022;05/02/2022;16,15;0;v110;16,15;16,15;05/02/2022;1
897887107;2111305;1350;15/01/2022;15/02/2022;1,98;0;v110;1,98;1,98;15/02/2022;1
897946561;2200368;1350;13/01/2022;13/02/2022;37,28;0;v110;37,28;37,28;13/02/2022;1
898251443;1623538;1350;13/01/2022;13/02/2022;7,61;0;v110;7,61;7,61;13/02/2022;1
898524431;2276672;1350;23/01/2022;23/02/2022;2,14;0;v110;2,14;2,14;23/02/2022;1
898689430;1898003;1350;13/01/2022;13/02/2022;21,93;0;v110;21,93;21,93;13/02/2022;1
898704413;1397152;1350;15/01/2022;15/02/2022;209,17;0;v110;209,17;209,17;15/02/2022;1
898774462;2440422;1350;01/01/2022;01/02/2022;1,74;0;v110;1,74;1,74;01/02/2022;1
898782481;691325;1350;10/01/2022;10/02/2022;4,24;0;v110;4,24;4,24;10/02/2022;1
898784425;1945957;1350;08/01/2022;08/02/2022;11,83;0;v110;11,83;11,83;08/02/2022;1
899541577;2411105;1350;23/01/2022;23/02/2022;0,79;0;v110;0,79;0,79;23/02/2022;1
899574661;2372971;1350;05/01/2022;05/02/2022;1,83;0;v110;1,83;1,83;05/02/2022;1
899608159;2097990;1350;08/01/2022;08/02/2022;14,2;0;v110;14,2;14,2;08/02/2022;1
899717101;1836930;1350;20/01/2022;20/02/2022;8,62;0;v110;8,62;8,62;20/02/2022;1
899832466;1437192;1350;01/01/2022;01/02/2022;3,7;0;v110;3,7;3,7;01/02/2022;1
900023180;2182989;1350;23/01/2022;23/02/2022;10,45;0;v110;10,45;10,45;23/02/2022;1
900175443;2003914;1350;08/01/2022;08/02/2022;252,25;0;v110;252,25;252,25;08/02/2022;1
900190167;2305715;1350;08/01/2022;08/02/2022;4,39;0;v110;4,39;4,39;08/02/2022;1
900655496;1911150;1350;13/01/2022;13/02/2022;6,16;0;v110;6,16;6,16;13/02/2022;1
901050369;2431855;1350;05/01/2022;05/02/2022;0,28;0;v110;0,28;0,28;05/02/2022;1
901154229;2306853;1350;03/01/2022;03/02/2022;180,11;0;v110;180,11;180,11;03/02/2022;1
901154490;1569598;1350;20/01/2022;20/02/2022;3,19;0;v110;3,19;3,19;20/02/2022;1
